card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
OP09-084_p1,Catarina Devon,UC,Character,5,,Special,6000,1000,Black,3,Blackbeard Pirates,"[Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type, this Character gains [Double Attack], [Banish] or [Blocker] until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-084_p1.png
OP09-084_r1,Catarina Devon,UC,Character,5,,Special,6000,1000,Black,3,Blackbeard Pirates,"[Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type, this Character gains [Double Attack], [Banish] or [Blocker] until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-084_r1.png
OP09-086_p1,Jesus Burgess,R,Character,4,,Strike,5000,1000,Black,3,Blackbeard Pirates,"This Character cannot be K.O.'d by your opponent's effects.
If your Leader has the {Blackbeard Pirates} type, this Character gains +1000 power for every 4 cards in your trash.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-086_p1.png
OP09-086_r2,Jesus Burgess,R,Character,4,,Strike,5000,1000,Black,3,Blackbeard Pirates,"This Character cannot be K.O.'d by your opponent's effects.
If your Leader has the {Blackbeard Pirates} type, this Character gains +1000 power for every 4 cards in your trash.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-086_r2.png
OP09-093_r1,Marshall.D.Teach,SR,Character,10,,Special,12000,,Black,3,The Four Emperors/Blackbeard Pirates,"[Blocker]
[Activate: Main] [Once Per Turn] If your Leader has the {Blackbeard Pirates} type and this Character was played on this turn, negate the effect of up to 1 of your opponent's Leader during this turn. Then, negate the effect of up to 1 of your opponent's Characters and that Character cannot attack until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-093_r1.png
OP09-096_r1,My Era...Begins!!,R,Event,1,,,,,Black,3,Blackbeard Pirates,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 {Blackbeard Pirates} type card other than [My Era...Begins!!] and add it to your hand. Then, trash the rest.",[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-096_r1.png
OP09-097_p1,Black Vortex,C,Event,2,,,,,Black,3,Blackbeard Pirates,[Counter] Negate the effect of up to 1 of your opponent's Leader or Character cards and give that card −4000 power during this turn.,[] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-097_p1.png
OP09-097_r1,Black Vortex,C,Event,2,,,,,Black,3,Blackbeard Pirates,[Counter] Negate the effect of up to 1 of your opponent's Leader or Character cards and give that card −4000 power during this turn.,[] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-097_r1.png
OP09-098_p1,Black Hole,UC,Event,4,,,,,Black,3,Blackbeard Pirates,"[Main] If your Leader has the {Blackbeard Pirates} type, negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has a cost of 4 or less, K.O. it.",[] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-098_p1.png
OP09-098_r1,Black Hole,UC,Event,4,,,,,Black,3,Blackbeard Pirates,"[Main] If your Leader has the {Blackbeard Pirates} type, negate the effect of up to 1 of your opponent's Characters during this turn. Then, if that Character has a cost of 4 or less, K.O. it.",[] Negate the effect of up to 1 of your opponent's Leader or Character cards during this turn.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-098_r1.png
OP10-011_p1,Tony Tony.Chopper,R,Character,4,,Strike,4000,2000,Red,3,Punk Hazard/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Opponent's Turn] This Character gains +2000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-011_p1.png
OP10-011_r1,Tony Tony.Chopper,R,Character,4,,Strike,4000,2000,Red,3,Punk Hazard/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[Opponent's Turn] This Character gains +2000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-011_r1.png
OP10-018_p1,Ten-Layer Igloo,C,Event,2,,,,,Red,3,Punk Hazard/Donquixote Pirates,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, give up to 1 of your opponent's Leader or Character cards −2000 power during this turn.",[] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-018_p1.png
OP10-018_r1,Ten-Layer Igloo,C,Event,2,,,,,Red,3,Punk Hazard/Donquixote Pirates,"[Counter] Up to 1 of your Leader or Character cards gains +3000 power during this battle. Then, give up to 1 of your opponent's Leader or Character cards −2000 power during this turn.",[] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-018_r1.png
OP10-032_r1,Tashigi,SR,Character,3,,Special,4000,2000,Green,3,Punk Hazard/Navy,"If you have a green Character other than [Tashigi] that would be removed from the field by your opponent's effect, you may rest this Character instead.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-032_r1.png
OP10-046_r1,Kyros,SR,Character,7,,Slash,9000,,Blue,3,Dressrosa,[On Play] Return up to 1 Character with a cost of 5 or less to the owner's hand.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-046_r1.png
OP10-079_p1,God Thread,UC,Event,5,,,,,Purple,3,The Seven Warlords of the Sea/Donquixote Pirates,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-079_p1.png
OP10-079_r1,God Thread,UC,Event,5,,,,,Purple,3,The Seven Warlords of the Sea/Donquixote Pirates,"[Main] K.O. up to 1 of your opponent's Characters with a cost 5 or less. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",[] Add up to 1 DON!! card from your DON!! deck and set it as active.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-079_r1.png
OP10-095_p1,Roronoa Zoro,R,Character,4,,Slash,6000,,Black,3,Dressrosa/Supernovas/Straw Hat Crew,"[On Play] You may rest 1 of your {Dressrosa} type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, trash 2 cards from the top of your deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-095_p1.png
OP10-095_r1,Roronoa Zoro,R,Character,4,,Slash,6000,,Black,3,Dressrosa/Supernovas/Straw Hat Crew,"[On Play] You may rest 1 of your {Dressrosa} type Leader or Stage cards: K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, trash 2 cards from the top of your deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-095_r1.png
OP10-105_p1,Cavendish,C,Character,6,,Slash,8000,1000,Yellow,3,Dressrosa/Supernovas/Beautiful Pirates,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-105_p1.png
OP10-105_r1,Cavendish,C,Character,6,,Slash,8000,1000,Yellow,3,Dressrosa/Supernovas/Beautiful Pirates,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-105_r1.png
OP10-108_p1,Scratchmen Apoo,C,Character,1,,Ranged,1000,1000,Yellow,3,Supernovas/On-Air Pirates,"If you have a yellow {Supernovas} type Character other than [Scratchmen Apoo], this Character gains [Blocker].",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-108_p1.png
OP10-108_r1,Scratchmen Apoo,C,Character,1,,Ranged,1000,1000,Yellow,3,Supernovas/On-Air Pirates,"If you have a yellow {Supernovas} type Character other than [Scratchmen Apoo], this Character gains [Blocker].",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-108_r1.png
OP10-109_p1,Basil Hawkins,R,Character,4,,Slash,5000,1000,Yellow,3,Supernovas/Hawkins Pirates,[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.,[] Draw 2 cards and trash 1 card from your hand.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-109_p1.png
OP10-109_r1,Basil Hawkins,R,Character,4,,Slash,5000,1000,Yellow,3,Supernovas/Hawkins Pirates,[On K.O.] Trash up to 1 card from the top of your opponent's Life cards.,[] Draw 2 cards and trash 1 card from your hand.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-109_r1.png
OP10-112_r1,"Eustass""Captain""Kid",SR,Character,8,,Special,9000,,Yellow,3,Supernovas/Kid Pirates,"[On Play] You may rest this Character: Trash up to 1 card from the top of your opponent's Life cards.
[End of Your Turn] If your opponent has 2 or less Life cards, draw 1 card and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-112_r1.png
OP10-114_p1,X.Drake,UC,Character,3,,Slash,3000,2000,Yellow,3,Supernovas/Navy/Drake Pirates,"[Activate: Main] You may rest this Character: If the number of your Life cards is equal to or less than the number of your opponent's Life cards, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-114_p1.png
OP10-114_p2,X.Drake,UC,Character,3,,Slash,3000,2000,Yellow,3,Supernovas/Navy/Drake Pirates,"[Activate: Main] You may rest this Character: If the number of your Life cards is equal to or less than the number of your opponent's Life cards, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-114_p2.png
OP10-114_r1,X.Drake,UC,Character,3,,Slash,3000,2000,Yellow,3,Supernovas/Navy/Drake Pirates,"[Activate: Main] You may rest this Character: If the number of your Life cards is equal to or less than the number of your opponent's Life cards, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-114_r1.png
OP10-119_r1,Trafalgar Law,SEC,Character,7,,Slash,9000,,Yellow,3,Dressrosa/Supernovas/Heart Pirates,"[On Play] Reveal up to 1 {Supernovas} type Character card from your hand and add it to the top of your Life cards face-down. Then, give up to 1 rested DON!! card to 1 of your {Supernovas} type Leader.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-119_r1.png
P-044_p1,Sabo,P,Character,3,,Special,4000,1000,Red,2,Revolutionary Army,"[DON!! x1] If you have 4 or less cards in your hand, this Character gains +2000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-044_p1.png
P-044_r1,Sabo,P,Character,3,,Special,4000,1000,Red,2,Revolutionary Army,"[DON!! x1] If you have 4 or less cards in your hand, this Character gains +2000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-044_r1.png
P-063_p1,Jinbe,P,Character,4,,Strike,5000,2000,Green,2,Fish-Man,[On Play] Rest up to 1 of your opponent's Characters with a cost of 1 or less.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-063_p1.png
P-063_p2,Jinbe,P,Character,4,,Strike,5000,2000,Green,2,Fish-Man,[On Play] Rest up to 1 of your opponent's Characters with a cost of 1 or less.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-063_p2.png
P-063_r1,Jinbe,P,Character,4,,Strike,5000,2000,Green,2,Fish-Man,[On Play] Rest up to 1 of your opponent's Characters with a cost of 1 or less.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-063_r1.png
P-068_p1,Sanji,P,Character,3,,Strike,4000,2000,Blue,2,Kingdom of GERMA/The Vinsmoke Family,[Activate: Main] You may trash this Character: Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-068_p1.png
P-068_r1,Sanji,P,Character,3,,Strike,4000,2000,Blue,2,Kingdom of GERMA/The Vinsmoke Family,[Activate: Main] You may trash this Character: Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-068_r1.png
P-069_p2,Koala,P,Character,1,,Strike,1000,1000,Red,2,Revolutionary Army,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-069_p2.png
P-069_r1,Koala,P,Character,1,,Strike,1000,1000,Red,2,Revolutionary Army,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-069_r1.png
P-070_p1,Carrot,P,Character,2,,Special,2000,1000,Green,2,Minks,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-070_p1.png
P-070_r1,Carrot,P,Character,2,,Special,2000,1000,Green,2,Minks,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-070_r1.png
P-073_p2,Sabo,P,Character,5,,Special,5000,2000,Yellow,2,Dressrosa/Revolutionary Army,[Activate: Main] [Once Per Turn] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +1000 power during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-073_p2.png
P-073_r1,Sabo,P,Character,5,,Special,5000,2000,Yellow,2,Dressrosa/Revolutionary Army,[Activate: Main] [Once Per Turn] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +1000 power during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-073_r1.png
P-074_p2,Portgas.D.Ace,P,Character,3,,Special,4000,1000,Blue,2,Whitebeard Pirates,[Activate: Main] You may return this Character to the owner's hand: Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-074_p2.png
P-074_r1,Portgas.D.Ace,P,Character,3,,Special,4000,1000,Blue,2,Whitebeard Pirates,[Activate: Main] You may return this Character to the owner's hand: Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-074_r1.png
P-075_p2,Monkey.D.Luffy,P,Character,7,,Strike,7000,,Black,2,Supernovas/Straw Hat Crew,"[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.
[When Attacking] If you have a Character with a cost of 8 or more on your field, draw 1 card and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-075_p2.png
P-075_r1,Monkey.D.Luffy,P,Character,7,,Strike,7000,,Black,2,Supernovas/Straw Hat Crew,"[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.
[When Attacking] If you have a Character with a cost of 8 or more on your field, draw 1 card and trash 1 card from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-075_r1.png
P-078_p2,Adio,P,Character,4,,Ranged,5000,2000,Green,3,ODYSSEY,"If you have 2 or more rested {ODYSSEY} type Characters, this Character gains +1000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-078_p2.png
P-078_r1,Adio,P,Character,4,,Ranged,5000,2000,Green,3,ODYSSEY,"If you have 2 or more rested {ODYSSEY} type Characters, this Character gains +1000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-078_r1.png
P-079_p2,Lim,P,Character,2,,Wisdom,,1000,Green,3,ODYSSEY,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[End of Your Turn] If you have 2 or more rested {ODYSSEY} type Characters, set this Character as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-079_p2.png
P-079_r1,Lim,P,Character,2,,Wisdom,,1000,Green,3,ODYSSEY,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[End of Your Turn] If you have 2 or more rested {ODYSSEY} type Characters, set this Character as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-079_r1.png
P-081_p2,Dracule Mihawk,P,Character,4,,Slash,5000,1000,Blue,3,Cross Guild,"[Activate: Main] You may return this Character to the owner's hand: If you have 3 or more blue {Cross Guild} type Characters, play up to 1 {Cross Guild} type Character card with a cost of 5 from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-081_p2.png
P-081_r1,Dracule Mihawk,P,Character,4,,Slash,5000,1000,Blue,3,Cross Guild,"[Activate: Main] You may return this Character to the owner's hand: If you have 3 or more blue {Cross Guild} type Characters, play up to 1 {Cross Guild} type Character card with a cost of 5 from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-081_r1.png
P-082_p2,Crocodile,P,Character,5,,Special,7000,,Blue,3,Cross Guild/Former Baroque Works,"[Your Turn] [On Play] If your Leader has the {Cross Guild} type or a type including ""Baroque Works"", place up to 1 of your opponent's Characters with 2000 power or less at the bottom of the owner's deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-082_p2.png
P-082_r1,Crocodile,P,Character,5,,Special,7000,,Blue,3,Cross Guild/Former Baroque Works,"[Your Turn] [On Play] If your Leader has the {Cross Guild} type or a type including ""Baroque Works"", place up to 1 of your opponent's Characters with 2000 power or less at the bottom of the owner's deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-082_r1.png
P-083_p1,Shanks,P,Character,6,,Slash,7000,1000,Red,3,The Four Emperors/Red-Haired Pirates,"[DON!! x1] [When Attacking] You may trash 1 Character card from your hand: Give up to 1 of your opponent's Characters −1000 power during this turn. Then, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-083_p1.png
P-083_r1,Shanks,P,Character,6,,Slash,7000,1000,Red,3,The Four Emperors/Red-Haired Pirates,"[DON!! x1] [When Attacking] You may trash 1 Character card from your hand: Give up to 1 of your opponent's Characters −1000 power during this turn. Then, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-083_r1.png
P-085_p1,Jewelry Bonney,P,Character,5,,Special,6000,1000,Yellow,3,Supernovas/Bonney Pirates,"[On Play] If your Leader has the {Supernovas} type and the number of your Life cards is equal to or less than the number of your opponent's Life cards, add up to 1 of your opponent's Characters with a cost of 4 or less to the top or bottom of the owner's Life cards face-up.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-085_p1.png
P-085_r1,Jewelry Bonney,P,Character,5,,Special,6000,1000,Yellow,3,Supernovas/Bonney Pirates,"[On Play] If your Leader has the {Supernovas} type and the number of your Life cards is equal to or less than the number of your opponent's Life cards, add up to 1 of your opponent's Characters with a cost of 4 or less to the top or bottom of the owner's Life cards face-up.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-085_r1.png
P-088_p1,Trafalgar Law,P,Character,4,,Slash,5000,2000,Yellow,3,Supernovas/Heart Pirates,,"[] If your Leader has the {Supernovas} type and you and your opponent have a total of 5 or less Life cards, play this card.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-088_p1.png
P-088_r1,Trafalgar Law,P,Character,4,,Slash,5000,2000,Yellow,3,Supernovas/Heart Pirates,,"[] If your Leader has the {Supernovas} type and you and your opponent have a total of 5 or less Life cards, play this card.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/P-088_r1.png
PRB02-001,Koby,R,Character,4,,Strike,5000,1000,Red,3,Navy/SWORD,"[Opponent's Turn] If your Leader has the {Navy} type, this Character gains +1000 power.
[When Attacking] K.O. up to 1 of your opponent's Characters with 3000 base power or less. Then, if you have 6 or less cards in your hand, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-001.png
PRB02-001_p1,Koby,R,Character,4,,Strike,5000,1000,Red,3,Navy/SWORD,"[Opponent's Turn] If your Leader has the {Navy} type, this Character gains +1000 power.
[When Attacking] K.O. up to 1 of your opponent's Characters with 3000 base power or less. Then, if you have 6 or less cards in your hand, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-001_p1.png
PRB02-002,Trafalgar Law,SR,Character,6,,Slash,7000,1000,Red,3,Punk Hazard/The Seven Warlords of the Sea/Heart Pirates,"[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character −2000 power during this turn instead.
[When Attacking] Give up to 1 of your opponent's Characters −2000 power during this turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-002.png
PRB02-002_p1,Trafalgar Law,SR,Character,6,,Slash,7000,1000,Red,3,Punk Hazard/The Seven Warlords of the Sea/Heart Pirates,"[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may give this Character −2000 power during this turn instead.
[When Attacking] Give up to 1 of your opponent's Characters −2000 power during this turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-002_p1.png
PRB02-003,Lucky.Roux,R,Character,4,,Ranged,2000,1000,Red,3,Red-Haired Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may trash 1 Character card with 6000 power or more from your hand: Draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-003.png
PRB02-003_p1,Lucky.Roux,R,Character,4,,Ranged,2000,1000,Red,3,Red-Haired Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] You may trash 1 Character card with 6000 power or more from your hand: Draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-003_p1.png
PRB02-004,Jewelry Bonney,R,Character,3,,Special,3000,1000,Green,3,Supernovas/Bonney Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Your Opponent's Attack] [Once Per Turn] Set up to 1 of your DON!! cards as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-004.png
PRB02-004_p1,Jewelry Bonney,R,Character,3,,Special,3000,1000,Green,3,Supernovas/Bonney Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Your Opponent's Attack] [Once Per Turn] Set up to 1 of your DON!! cards as active.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-004_p1.png
PRB02-005,Monkey.D.Luffy,SR,Character,4,,Strike,5000,1000,Green,3,Supernovas/Straw Hat Crew,"[Your Turn] [On Play] If your Leader is multicolored and your opponent has 7 or less DON!! cards on their field, your opponent rests 1 of their active DON!! cards at the start of their next Main Phase.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-005.png
PRB02-005_p1,Monkey.D.Luffy,SR,Character,4,,Strike,5000,1000,Green,3,Supernovas/Straw Hat Crew,"[Your Turn] [On Play] If your Leader is multicolored and your opponent has 7 or less DON!! cards on their field, your opponent rests 1 of their active DON!! cards at the start of their next Main Phase.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-005_p1.png
PRB02-006,Roronoa Zoro,R,Character,4,,Slash,4000,2000,Green,3,Supernovas/Straw Hat Crew,"[Opponent's Turn] If this Character would be rested by your opponent's Character's effect, you may rest 1 of your other Characters instead.
[Blocker]",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-006.png
PRB02-006_p1,Roronoa Zoro,R,Character,4,,Slash,4000,2000,Green,3,Supernovas/Straw Hat Crew,"[Opponent's Turn] If this Character would be rested by your opponent's Character's effect, you may rest 1 of your other Characters instead.
[Blocker]",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-006_p1.png
